v,t,w,lm,E_valence_M_global,E_conduction_M_global,Delta_M_global,state_a_band_index,state_b_band_index,E_state_a,E_state_b,Delta_pair,band_character_sign,signed_m_M
0.418,0.0,1.0,0.0,-0.5820000000000001,0.5820000000000001,1.1640000000000001,0,2,-0.5820000000000001,0.5820000000000001,1.1640000000000001,-1.0,-0.5820000000000001
0.42,0.0,1.0,0.0,-0.5800000000000001,0.5800000000000001,1.1600000000000001,0,2,-0.5800000000000001,0.5800000000000001,1.1600000000000001,-1.0,-0.5800000000000001
0.422,0.0,1.0,0.0,-0.5780000000000001,0.5780000000000001,1.1560000000000001,0,2,-0.5780000000000001,0.5780000000000001,1.1560000000000001,-1.0,-0.5780000000000001
0.424,0.0,1.0,0.0,-0.5760000000000001,0.5760000000000001,1.1520000000000001,0,2,-0.5760000000000001,0.5760000000000001,1.1520000000000001,-1.0,-0.5760000000000001
0.426,0.0,1.0,0.0,-0.5740000000000001,0.5740000000000001,1.1480000000000001,0,2,-0.5740000000000001,0.5740000000000001,1.1480000000000001,-1.0,-0.5740000000000001
0.428,0.0,1.0,0.0,-0.5720000000000001,0.5720000000000001,1.1440000000000001,0,2,-0.5720000000000001,0.5720000000000001,1.1440000000000001,-1.0,-0.5720000000000001
0.43,0.0,1.0,0.0,-0.5700000000000001,0.5700000000000001,1.1400000000000001,0,2,-0.5700000000000001,0.5700000000000001,1.1400000000000001,-1.0,-0.5700000000000001
0.432,0.0,1.0,0.0,-0.5680000000000001,0.5680000000000001,1.1360000000000001,0,2,-0.5680000000000001,0.5680000000000001,1.1360000000000001,-1.0,-0.5680000000000001
0.434,0.0,1.0,0.0,-0.5660000000000001,0.5660000000000001,1.1320000000000001,0,2,-0.5660000000000001,0.5660000000000001,1.1320000000000001,-1.0,-0.5660000000000001
0.436,0.0,1.0,0.0,-0.5640000000000001,0.5640000000000001,1.1280000000000001,0,2,-0.5640000000000001,0.5640000000000001,1.1280000000000001,-1.0,-0.5640000000000001
0.438,0.0,1.0,0.0,-0.562,0.562,1.124,0,2,-0.562,0.562,1.124,-1.0,-0.562
0.44,0.0,1.0,0.0,-0.56,0.56,1.12,0,2,-0.56,0.56,1.12,-1.0,-0.56
0.442,0.0,1.0,0.0,-0.558,0.558,1.116,0,2,-0.558,0.558,1.116,-1.0,-0.558
0.444,0.0,1.0,0.0,-0.556,0.556,1.112,0,2,-0.556,0.556,1.112,-1.0,-0.556
0.446,0.0,1.0,0.0,-0.554,0.554,1.108,0,2,-0.554,0.554,1.108,-1.0,-0.554
0.448,0.0,1.0,0.0,-0.552,0.552,1.104,0,2,-0.552,0.552,1.104,-1.0,-0.552
0.45,0.0,1.0,0.0,-0.55,0.55,1.1,0,2,-0.55,0.55,1.1,-1.0,-0.55
0.452,0.0,1.0,0.0,-0.548,0.548,1.096,0,2,-0.548,0.548,1.096,-1.0,-0.548
0.454,0.0,1.0,0.0,-0.546,0.546,1.092,0,2,-0.546,0.546,1.092,-1.0,-0.546
0.456,0.0,1.0,0.0,-0.544,0.544,1.088,0,2,-0.544,0.544,1.088,-1.0,-0.544
0.458,0.0,1.0,0.0,-0.542,0.542,1.084,0,2,-0.542,0.542,1.084,-1.0,-0.542
0.46,0.0,1.0,0.0,-0.54,0.54,1.08,0,2,-0.54,0.54,1.08,-1.0,-0.54
0.462,0.0,1.0,0.0,-0.538,0.538,1.076,0,2,-0.538,0.538,1.076,-1.0,-0.538
0.464,0.0,1.0,0.0,-0.536,0.536,1.072,0,2,-0.536,0.536,1.072,-1.0,-0.536
0.466,0.0,1.0,0.0,-0.534,0.534,1.068,0,2,-0.534,0.534,1.068,-1.0,-0.534
0.468,0.0,1.0,0.0,-0.532,0.532,1.064,0,2,-0.532,0.532,1.064,-1.0,-0.532
0.47000000000000003,0.0,1.0,0.0,-0.53,0.53,1.06,0,2,-0.53,0.53,1.06,-1.0,-0.53
0.47200000000000003,0.0,1.0,0.0,-0.528,0.528,1.056,0,2,-0.528,0.528,1.056,-1.0,-0.528
0.47400000000000003,0.0,1.0,0.0,-0.526,0.526,1.052,0,2,-0.526,0.526,1.052,-1.0,-0.526
0.47600000000000003,0.0,1.0,0.0,-0.524,0.524,1.048,0,2,-0.524,0.524,1.048,-1.0,-0.524
0.47800000000000004,0.0,1.0,0.0,-0.522,0.522,1.044,0,2,-0.522,0.522,1.044,-1.0,-0.522
0.48,0.0,1.0,0.0,-0.52,0.52,1.04,0,2,-0.52,0.52,1.04,-1.0,-0.52
0.482,0.0,1.0,0.0,-0.518,0.518,1.036,0,2,-0.518,0.518,1.036,-1.0,-0.518
0.484,0.0,1.0,0.0,-0.516,0.516,1.032,0,2,-0.516,0.516,1.032,-1.0,-0.516
0.486,0.0,1.0,0.0,-0.514,0.514,1.028,0,2,-0.514,0.514,1.028,-1.0,-0.514
0.488,0.0,1.0,0.0,-0.512,0.512,1.024,0,2,-0.512,0.512,1.024,-1.0,-0.512
0.49,0.0,1.0,0.0,-0.51,0.51,1.02,0,2,-0.51,0.51,1.02,-1.0,-0.51
0.492,0.0,1.0,0.0,-0.508,0.508,1.016,0,2,-0.508,0.508,1.016,-1.0,-0.508
0.494,0.0,1.0,0.0,-0.506,0.506,1.012,0,2,-0.506,0.506,1.012,-1.0,-0.506
0.496,0.0,1.0,0.0,-0.504,0.504,1.008,0,2,-0.504,0.504,1.008,-1.0,-0.504
0.498,0.0,1.0,0.0,-0.502,0.502,1.004,0,2,-0.502,0.502,1.004,-1.0,-0.502
0.5,0.0,1.0,0.0,-0.5,0.5,1.0,0,2,-0.5,0.5,1.0,-1.0,-0.5
0.502,0.0,1.0,0.0,-0.498,0.498,0.996,0,2,-0.498,0.498,0.996,-1.0,-0.498
0.504,0.0,1.0,0.0,-0.496,0.496,0.992,0,2,-0.496,0.496,0.992,-1.0,-0.496
0.506,0.0,1.0,0.0,-0.494,0.494,0.988,0,2,-0.494,0.494,0.988,-1.0,-0.494
0.508,0.0,1.0,0.0,-0.492,0.492,0.984,0,2,-0.492,0.492,0.984,-1.0,-0.492
0.51,0.0,1.0,0.0,-0.49,0.49,0.98,0,2,-0.49,0.49,0.98,-1.0,-0.49
0.512,0.0,1.0,0.0,-0.48799999999999993,0.48799999999999993,0.9759999999999999,1,3,-0.48799999999999993,0.488,0.976,-1.0,-0.488
0.514,0.0,1.0,0.0,-0.486,0.486,0.972,0,2,-0.486,0.486,0.972,-1.0,-0.486
0.516,0.0,1.0,0.0,-0.484,0.484,0.968,0,2,-0.484,0.484,0.968,-1.0,-0.484
0.518,0.0,1.0,0.0,-0.482,0.482,0.964,0,2,-0.482,0.482,0.964,-1.0,-0.482
0.52,0.0,1.0,0.0,-0.48,0.48,0.96,0,2,-0.48,0.48,0.96,-1.0,-0.48
0.522,0.0,1.0,0.0,-0.4779999999999999,0.4779999999999999,0.9559999999999998,1,3,-0.4779999999999999,0.478,0.956,-1.0,-0.478
0.524,0.0,1.0,0.0,-0.476,0.476,0.952,0,2,-0.476,0.476,0.952,-1.0,-0.476
0.526,0.0,1.0,0.0,-0.474,0.474,0.948,0,2,-0.474,0.474,0.948,-1.0,-0.474
0.528,0.0,1.0,0.0,-0.472,0.472,0.944,0,2,-0.472,0.472,0.944,-1.0,-0.472
0.53,0.0,1.0,0.0,-0.4699999999999999,0.4699999999999999,0.9399999999999998,1,3,-0.4699999999999999,0.47,0.94,-1.0,-0.47
0.532,0.0,1.0,0.0,-0.4679999999999999,0.4679999999999999,0.9359999999999998,1,3,-0.4679999999999999,0.46799999999999997,0.9359999999999999,-1.0,-0.46799999999999997
0.534,0.0,1.0,0.0,-0.46599999999999997,0.46599999999999997,0.9319999999999999,0,2,-0.46599999999999997,0.46599999999999997,0.9319999999999999,-1.0,-0.46599999999999997
0.536,0.0,1.0,0.0,-0.46399999999999997,0.46399999999999997,0.9279999999999999,0,2,-0.46399999999999997,0.46399999999999997,0.9279999999999999,-1.0,-0.46399999999999997
0.538,0.0,1.0,0.0,-0.4619999999999999,0.4619999999999999,0.9239999999999998,1,3,-0.4619999999999999,0.46199999999999997,0.9239999999999999,-1.0,-0.46199999999999997
0.54,0.0,1.0,0.0,-0.45999999999999996,0.45999999999999996,0.9199999999999999,0,2,-0.45999999999999996,0.45999999999999996,0.9199999999999999,-1.0,-0.45999999999999996
0.542,0.0,1.0,0.0,-0.45799999999999996,0.45799999999999996,0.9159999999999999,0,2,-0.45799999999999996,0.45799999999999996,0.9159999999999999,-1.0,-0.45799999999999996
0.544,0.0,1.0,0.0,-0.45599999999999996,0.45599999999999996,0.9119999999999999,0,2,-0.45599999999999996,0.45599999999999996,0.9119999999999999,-1.0,-0.45599999999999996
0.546,0.0,1.0,0.0,-0.45399999999999996,0.45399999999999996,0.9079999999999999,0,2,-0.45399999999999996,0.45399999999999996,0.9079999999999999,-1.0,-0.45399999999999996
0.548,0.0,1.0,0.0,-0.45199999999999996,0.45199999999999996,0.9039999999999999,0,2,-0.45199999999999996,0.45199999999999996,0.9039999999999999,-1.0,-0.45199999999999996
0.55,0.0,1.0,0.0,-0.44999999999999996,0.44999999999999996,0.8999999999999999,0,2,-0.44999999999999996,0.44999999999999996,0.8999999999999999,-1.0,-0.44999999999999996
0.552,0.0,1.0,0.0,-0.4479999999999999,0.4479999999999999,0.8959999999999998,1,3,-0.4479999999999999,0.44799999999999995,0.8959999999999999,-1.0,-0.44799999999999995
0.554,0.0,1.0,0.0,-0.44599999999999995,0.44599999999999995,0.8919999999999999,0,2,-0.44599999999999995,0.44599999999999995,0.8919999999999999,-1.0,-0.44599999999999995
0.556,0.0,1.0,0.0,-0.4439999999999999,0.4439999999999999,0.8879999999999998,1,3,-0.4439999999999999,0.44399999999999995,0.8879999999999999,-1.0,-0.44399999999999995
0.558,0.0,1.0,0.0,-0.44199999999999995,0.44199999999999995,0.8839999999999999,0,2,-0.44199999999999995,0.44199999999999995,0.8839999999999999,-1.0,-0.44199999999999995
0.56,0.0,1.0,0.0,-0.43999999999999995,0.43999999999999995,0.8799999999999999,0,2,-0.43999999999999995,0.43999999999999995,0.8799999999999999,-1.0,-0.43999999999999995
0.562,0.0,1.0,0.0,-0.4379999999999999,0.4379999999999999,0.8759999999999998,1,3,-0.4379999999999999,0.43799999999999994,0.8759999999999999,-1.0,-0.43799999999999994
0.5640000000000001,0.0,1.0,0.0,-0.43599999999999994,0.43599999999999994,0.8719999999999999,0,2,-0.43599999999999994,0.43599999999999994,0.8719999999999999,-1.0,-0.43599999999999994
0.5660000000000001,0.0,1.0,0.0,-0.43399999999999994,0.43399999999999994,0.8679999999999999,0,2,-0.43399999999999994,0.43399999999999994,0.8679999999999999,-1.0,-0.43399999999999994
0.5680000000000001,0.0,1.0,0.0,-0.43199999999999994,0.43199999999999994,0.8639999999999999,0,2,-0.43199999999999994,0.43199999999999994,0.8639999999999999,-1.0,-0.43199999999999994
0.5700000000000001,0.0,1.0,0.0,-0.4299999999999999,0.4299999999999999,0.8599999999999998,1,3,-0.4299999999999999,0.42999999999999994,0.8599999999999999,-1.0,-0.42999999999999994
0.5720000000000001,0.0,1.0,0.0,-0.42799999999999994,0.42799999999999994,0.8559999999999999,0,2,-0.42799999999999994,0.42799999999999994,0.8559999999999999,-1.0,-0.42799999999999994
0.5740000000000001,0.0,1.0,0.0,-0.42599999999999993,0.42599999999999993,0.8519999999999999,0,2,-0.42599999999999993,0.42599999999999993,0.8519999999999999,-1.0,-0.42599999999999993
0.5760000000000001,0.0,1.0,0.0,-0.42399999999999993,0.42399999999999993,0.8479999999999999,0,2,-0.42399999999999993,0.42399999999999993,0.8479999999999999,-1.0,-0.42399999999999993
0.578,0.0,1.0,0.0,-0.422,0.422,0.844,1,3,-0.422,0.42200000000000004,0.8440000000000001,-1.0,-0.42200000000000004
0.58,0.0,1.0,0.0,-0.42000000000000004,0.42000000000000004,0.8400000000000001,0,2,-0.42000000000000004,0.42000000000000004,0.8400000000000001,-1.0,-0.42000000000000004
0.582,0.0,1.0,0.0,-0.418,0.418,0.836,1,3,-0.418,0.41800000000000004,0.8360000000000001,-1.0,-0.41800000000000004
0.584,0.0,1.0,0.0,-0.41600000000000004,0.41600000000000004,0.8320000000000001,0,2,-0.41600000000000004,0.41600000000000004,0.8320000000000001,-1.0,-0.41600000000000004
0.586,0.0,1.0,0.0,-0.414,0.414,0.828,1,3,-0.414,0.41400000000000003,0.8280000000000001,-1.0,-0.41400000000000003
0.588,0.0,1.0,0.0,-0.41200000000000003,0.41200000000000003,0.8240000000000001,0,2,-0.41200000000000003,0.41200000000000003,0.8240000000000001,-1.0,-0.41200000000000003
0.59,0.0,1.0,0.0,-0.41000000000000003,0.41000000000000003,0.8200000000000001,0,2,-0.41000000000000003,0.41000000000000003,0.8200000000000001,-1.0,-0.41000000000000003
0.592,0.0,1.0,0.0,-0.40800000000000003,0.40800000000000003,0.8160000000000001,0,2,-0.40800000000000003,0.40800000000000003,0.8160000000000001,-1.0,-0.40800000000000003
0.594,0.0,1.0,0.0,-0.40599999999999997,0.40599999999999997,0.8119999999999999,1,3,-0.40599999999999997,0.406,0.812,-1.0,-0.406
0.596,0.0,1.0,0.0,-0.404,0.404,0.808,0,2,-0.404,0.404,0.808,-1.0,-0.404
0.598,0.0,1.0,0.0,-0.402,0.402,0.804,0,2,-0.402,0.402,0.804,-1.0,-0.402
0.6,0.0,1.0,0.0,-0.4,0.4,0.8,0,2,-0.4,0.4,0.8,-1.0,-0.4
0.602,0.0,1.0,0.0,-0.398,0.398,0.796,0,2,-0.398,0.398,0.796,-1.0,-0.398
0.604,0.0,1.0,0.0,-0.396,0.396,0.792,0,2,-0.396,0.396,0.792,-1.0,-0.396
0.606,0.0,1.0,0.0,-0.394,0.394,0.788,0,2,-0.394,0.394,0.788,-1.0,-0.394
0.608,0.0,1.0,0.0,-0.392,0.392,0.784,0,2,-0.392,0.392,0.784,-1.0,-0.392
0.61,0.0,1.0,0.0,-0.39,0.39,0.78,0,2,-0.39,0.39,0.78,-1.0,-0.39
0.612,0.0,1.0,0.0,-0.38799999999999996,0.38799999999999996,0.7759999999999999,1,3,-0.38799999999999996,0.388,0.776,-1.0,-0.388
0.614,0.0,1.0,0.0,-0.386,0.386,0.772,0,2,-0.386,0.386,0.772,-1.0,-0.386
0.616,0.0,1.0,0.0,-0.384,0.384,0.768,0,2,-0.384,0.384,0.768,-1.0,-0.384
0.618,0.0,1.0,0.0,-0.382,0.382,0.764,0,2,-0.382,0.382,0.764,-1.0,-0.382
0.62,0.0,1.0,0.0,-0.38,0.38,0.76,0,2,-0.38,0.38,0.76,-1.0,-0.38
0.622,0.0,1.0,0.0,-0.378,0.378,0.756,0,2,-0.378,0.378,0.756,-1.0,-0.378
0.624,0.0,1.0,0.0,-0.376,0.376,0.752,0,2,-0.376,0.376,0.752,-1.0,-0.376
0.626,0.0,1.0,0.0,-0.374,0.374,0.748,0,2,-0.374,0.374,0.748,-1.0,-0.374
0.628,0.0,1.0,0.0,-0.37199999999999994,0.37199999999999994,0.7439999999999999,1,3,-0.37199999999999994,0.372,0.744,-1.0,-0.372
0.63,0.0,1.0,0.0,-0.37,0.37,0.74,0,2,-0.37,0.37,0.74,-1.0,-0.37
0.632,0.0,1.0,0.0,-0.368,0.368,0.736,0,2,-0.368,0.368,0.736,-1.0,-0.368
0.634,0.0,1.0,0.0,-0.366,0.366,0.732,0,2,-0.366,0.366,0.732,-1.0,-0.366
0.636,0.0,1.0,0.0,-0.364,0.364,0.728,0,2,-0.364,0.364,0.728,-1.0,-0.364
0.638,0.0,1.0,0.0,-0.362,0.362,0.724,0,2,-0.362,0.362,0.724,-1.0,-0.362
0.64,0.0,1.0,0.0,-0.35999999999999993,0.35999999999999993,0.7199999999999999,1,3,-0.35999999999999993,0.36,0.72,-1.0,-0.36
0.642,0.0,1.0,0.0,-0.35799999999999993,0.35799999999999993,0.7159999999999999,1,3,-0.35799999999999993,0.358,0.716,-1.0,-0.358
0.644,0.0,1.0,0.0,-0.356,0.356,0.712,0,2,-0.356,0.356,0.712,-1.0,-0.356
0.646,0.0,1.0,0.0,-0.354,0.354,0.708,0,2,-0.354,0.354,0.708,-1.0,-0.354
0.648,0.0,1.0,0.0,-0.352,0.352,0.704,0,2,-0.352,0.352,0.704,-1.0,-0.352
0.65,0.0,1.0,0.0,-0.35,0.35,0.7,0,2,-0.35,0.35,0.7,-1.0,-0.35
0.652,0.0,1.0,0.0,-0.348,0.348,0.696,0,2,-0.348,0.348,0.696,-1.0,-0.348
0.654,0.0,1.0,0.0,-0.346,0.346,0.692,0,2,-0.346,0.346,0.692,-1.0,-0.346
0.656,0.0,1.0,0.0,-0.344,0.344,0.688,0,2,-0.344,0.344,0.688,-1.0,-0.344
0.658,0.0,1.0,0.0,-0.3419999999999999,0.3419999999999999,0.6839999999999998,1,3,-0.3419999999999999,0.34199999999999997,0.6839999999999999,-1.0,-0.34199999999999997
0.66,0.0,1.0,0.0,-0.33999999999999997,0.33999999999999997,0.6799999999999999,0,2,-0.33999999999999997,0.33999999999999997,0.6799999999999999,-1.0,-0.33999999999999997
0.662,0.0,1.0,0.0,-0.33799999999999997,0.33799999999999997,0.6759999999999999,0,2,-0.33799999999999997,0.33799999999999997,0.6759999999999999,-1.0,-0.33799999999999997
0.664,0.0,1.0,0.0,-0.33599999999999997,0.33599999999999997,0.6719999999999999,0,2,-0.33599999999999997,0.33599999999999997,0.6719999999999999,-1.0,-0.33599999999999997
0.666,0.0,1.0,0.0,-0.33399999999999996,0.33399999999999996,0.6679999999999999,0,2,-0.33399999999999996,0.33399999999999996,0.6679999999999999,-1.0,-0.33399999999999996
0.668,0.0,1.0,0.0,-0.3319999999999999,0.3319999999999999,0.6639999999999998,1,3,-0.3319999999999999,0.33199999999999996,0.6639999999999999,-1.0,-0.33199999999999996
0.67,0.0,1.0,0.0,-0.32999999999999996,0.32999999999999996,0.6599999999999999,0,2,-0.32999999999999996,0.32999999999999996,0.6599999999999999,-1.0,-0.32999999999999996
0.672,0.0,1.0,0.0,-0.32799999999999996,0.32799999999999996,0.6559999999999999,0,2,-0.32799999999999996,0.32799999999999996,0.6559999999999999,-1.0,-0.32799999999999996
0.674,0.0,1.0,0.0,-0.32599999999999996,0.32599999999999996,0.6519999999999999,0,2,-0.32599999999999996,0.32599999999999996,0.6519999999999999,-1.0,-0.32599999999999996
0.676,0.0,1.0,0.0,-0.32399999999999995,0.32399999999999995,0.6479999999999999,0,2,-0.32399999999999995,0.32399999999999995,0.6479999999999999,-1.0,-0.32399999999999995
0.678,0.0,1.0,0.0,-0.32199999999999995,0.32199999999999995,0.6439999999999999,0,2,-0.32199999999999995,0.32199999999999995,0.6439999999999999,-1.0,-0.32199999999999995
0.68,0.0,1.0,0.0,-0.31999999999999995,0.31999999999999995,0.6399999999999999,0,2,-0.31999999999999995,0.31999999999999995,0.6399999999999999,-1.0,-0.31999999999999995
0.682,0.0,1.0,0.0,-0.31799999999999995,0.31799999999999995,0.6359999999999999,0,2,-0.31799999999999995,0.31799999999999995,0.6359999999999999,-1.0,-0.31799999999999995
0.684,0.0,1.0,0.0,-0.31599999999999995,0.31599999999999995,0.6319999999999999,0,2,-0.31599999999999995,0.31599999999999995,0.6319999999999999,-1.0,-0.31599999999999995
0.686,0.0,1.0,0.0,-0.31399999999999995,0.31399999999999995,0.6279999999999999,0,2,-0.31399999999999995,0.31399999999999995,0.6279999999999999,-1.0,-0.31399999999999995
0.6880000000000001,0.0,1.0,0.0,-0.31199999999999994,0.31199999999999994,0.6239999999999999,0,2,-0.31199999999999994,0.31199999999999994,0.6239999999999999,-1.0,-0.31199999999999994
0.6900000000000001,0.0,1.0,0.0,-0.30999999999999994,0.30999999999999994,0.6199999999999999,0,2,-0.30999999999999994,0.30999999999999994,0.6199999999999999,-1.0,-0.30999999999999994
0.6920000000000001,0.0,1.0,0.0,-0.3079999999999999,0.3079999999999999,0.6159999999999998,1,3,-0.3079999999999999,0.30799999999999994,0.6159999999999999,-1.0,-0.30799999999999994
0.6940000000000001,0.0,1.0,0.0,-0.30599999999999994,0.30599999999999994,0.6119999999999999,0,2,-0.30599999999999994,0.30599999999999994,0.6119999999999999,-1.0,-0.30599999999999994
0.6960000000000001,0.0,1.0,0.0,-0.30399999999999994,0.30399999999999994,0.6079999999999999,0,2,-0.30399999999999994,0.30399999999999994,0.6079999999999999,-1.0,-0.30399999999999994
0.6980000000000001,0.0,1.0,0.0,-0.30199999999999994,0.30199999999999994,0.6039999999999999,0,2,-0.30199999999999994,0.30199999999999994,0.6039999999999999,-1.0,-0.30199999999999994
0.7000000000000001,0.0,1.0,0.0,-0.29999999999999993,0.29999999999999993,0.5999999999999999,0,2,-0.29999999999999993,0.29999999999999993,0.5999999999999999,-1.0,-0.29999999999999993
0.7020000000000001,0.0,1.0,0.0,-0.29799999999999993,0.29799999999999993,0.5959999999999999,0,2,-0.29799999999999993,0.29799999999999993,0.5959999999999999,-1.0,-0.29799999999999993
0.704,0.0,1.0,0.0,-0.29600000000000004,0.29600000000000004,0.5920000000000001,0,2,-0.29600000000000004,0.29600000000000004,0.5920000000000001,-1.0,-0.29600000000000004
0.706,0.0,1.0,0.0,-0.294,0.294,0.588,1,3,-0.294,0.29400000000000004,0.5880000000000001,-1.0,-0.29400000000000004
0.708,0.0,1.0,0.0,-0.29200000000000004,0.29200000000000004,0.5840000000000001,0,2,-0.29200000000000004,0.29200000000000004,0.5840000000000001,-1.0,-0.29200000000000004
0.71,0.0,1.0,0.0,-0.29000000000000004,0.29000000000000004,0.5800000000000001,0,2,-0.29000000000000004,0.29000000000000004,0.5800000000000001,-1.0,-0.29000000000000004
0.712,0.0,1.0,0.0,-0.28800000000000003,0.28800000000000003,0.5760000000000001,0,2,-0.28800000000000003,0.28800000000000003,0.5760000000000001,-1.0,-0.28800000000000003
0.714,0.0,1.0,0.0,-0.28600000000000003,0.28600000000000003,0.5720000000000001,0,2,-0.28600000000000003,0.28600000000000003,0.5720000000000001,-1.0,-0.28600000000000003
0.716,0.0,1.0,0.0,-0.28400000000000003,0.28400000000000003,0.5680000000000001,0,2,-0.28400000000000003,0.28400000000000003,0.5680000000000001,-1.0,-0.28400000000000003
0.718,0.0,1.0,0.0,-0.28200000000000003,0.28200000000000003,0.5640000000000001,0,2,-0.28200000000000003,0.28200000000000003,0.5640000000000001,-1.0,-0.28200000000000003
0.72,0.0,1.0,0.0,-0.28,0.28,0.56,0,2,-0.28,0.28,0.56,-1.0,-0.28
0.722,0.0,1.0,0.0,-0.278,0.278,0.556,0,2,-0.278,0.278,0.556,-1.0,-0.278
0.724,0.0,1.0,0.0,-0.276,0.276,0.552,0,2,-0.276,0.276,0.552,-1.0,-0.276
0.726,0.0,1.0,0.0,-0.274,0.274,0.548,0,2,-0.274,0.274,0.548,-1.0,-0.274
0.728,0.0,1.0,0.0,-0.272,0.272,0.544,0,2,-0.272,0.272,0.544,-1.0,-0.272
0.73,0.0,1.0,0.0,-0.27,0.27,0.54,0,2,-0.27,0.27,0.54,-1.0,-0.27
0.732,0.0,1.0,0.0,-0.268,0.268,0.536,0,2,-0.268,0.268,0.536,-1.0,-0.268
0.734,0.0,1.0,0.0,-0.266,0.266,0.532,0,2,-0.266,0.266,0.532,-1.0,-0.266
0.736,0.0,1.0,0.0,-0.264,0.264,0.528,0,2,-0.264,0.264,0.528,-1.0,-0.264
0.738,0.0,1.0,0.0,-0.262,0.262,0.524,0,2,-0.262,0.262,0.524,-1.0,-0.262
0.74,0.0,1.0,0.0,-0.26,0.26,0.52,0,2,-0.26,0.26,0.52,-1.0,-0.26
0.742,0.0,1.0,0.0,-0.258,0.258,0.516,0,2,-0.258,0.258,0.516,-1.0,-0.258
0.744,0.0,1.0,0.0,-0.256,0.256,0.512,0,2,-0.256,0.256,0.512,-1.0,-0.256
0.746,0.0,1.0,0.0,-0.254,0.254,0.508,0,2,-0.254,0.254,0.508,-1.0,-0.254
0.748,0.0,1.0,0.0,-0.252,0.252,0.504,0,2,-0.252,0.252,0.504,-1.0,-0.252
0.75,0.0,1.0,0.0,-0.25,0.25,0.5,0,2,-0.25,0.25,0.5,-1.0,-0.25
0.752,0.0,1.0,0.0,-0.248,0.248,0.496,0,2,-0.248,0.248,0.496,-1.0,-0.248
0.754,0.0,1.0,0.0,-0.246,0.246,0.492,0,2,-0.246,0.246,0.492,-1.0,-0.246
0.756,0.0,1.0,0.0,-0.24399999999999997,0.24399999999999997,0.48799999999999993,1,3,-0.24399999999999997,0.244,0.488,-1.0,-0.244
0.758,0.0,1.0,0.0,-0.242,0.242,0.484,0,2,-0.242,0.242,0.484,-1.0,-0.242
0.76,0.0,1.0,0.0,-0.24,0.24,0.48,0,2,-0.24,0.24,0.48,-1.0,-0.24
0.762,0.0,1.0,0.0,-0.238,0.238,0.476,0,2,-0.238,0.238,0.476,-1.0,-0.238
0.764,0.0,1.0,0.0,-0.236,0.236,0.472,0,2,-0.236,0.236,0.472,-1.0,-0.236
0.766,0.0,1.0,0.0,-0.23399999999999996,0.23399999999999996,0.4679999999999999,1,3,-0.23399999999999996,0.23399999999999999,0.46799999999999997,-1.0,-0.23399999999999999
0.768,0.0,1.0,0.0,-0.23199999999999998,0.23199999999999998,0.46399999999999997,0,2,-0.23199999999999998,0.23199999999999998,0.46399999999999997,-1.0,-0.23199999999999998
0.77,0.0,1.0,0.0,-0.22999999999999998,0.22999999999999998,0.45999999999999996,0,2,-0.22999999999999998,0.22999999999999998,0.45999999999999996,-1.0,-0.22999999999999998
0.772,0.0,1.0,0.0,-0.22799999999999998,0.22799999999999998,0.45599999999999996,0,2,-0.22799999999999998,0.22799999999999998,0.45599999999999996,-1.0,-0.22799999999999998
0.774,0.0,1.0,0.0,-0.22599999999999998,0.22599999999999998,0.45199999999999996,0,2,-0.22599999999999998,0.22599999999999998,0.45199999999999996,-1.0,-0.22599999999999998
0.776,0.0,1.0,0.0,-0.22399999999999995,0.22399999999999995,0.4479999999999999,1,3,-0.22399999999999995,0.22399999999999998,0.44799999999999995,-1.0,-0.22399999999999998
0.778,0.0,1.0,0.0,-0.22199999999999995,0.22199999999999995,0.4439999999999999,1,3,-0.22199999999999995,0.22199999999999998,0.44399999999999995,-1.0,-0.22199999999999998
0.78,0.0,1.0,0.0,-0.21999999999999997,0.21999999999999997,0.43999999999999995,0,2,-0.21999999999999997,0.21999999999999997,0.43999999999999995,-1.0,-0.21999999999999997
0.782,0.0,1.0,0.0,-0.21799999999999997,0.21799999999999997,0.43599999999999994,0,2,-0.21799999999999997,0.21799999999999997,0.43599999999999994,-1.0,-0.21799999999999997
0.784,0.0,1.0,0.0,-0.21599999999999997,0.21599999999999997,0.43199999999999994,0,2,-0.21599999999999997,0.21599999999999997,0.43199999999999994,-1.0,-0.21599999999999997
0.786,0.0,1.0,0.0,-0.21399999999999997,0.21399999999999997,0.42799999999999994,0,2,-0.21399999999999997,0.21399999999999997,0.42799999999999994,-1.0,-0.21399999999999997
0.788,0.0,1.0,0.0,-0.21199999999999997,0.21199999999999997,0.42399999999999993,0,2,-0.21199999999999997,0.21199999999999997,0.42399999999999993,-1.0,-0.21199999999999997
0.79,0.0,1.0,0.0,-0.20999999999999996,0.20999999999999996,0.41999999999999993,0,2,-0.20999999999999996,0.20999999999999996,0.41999999999999993,-1.0,-0.20999999999999996
0.792,0.0,1.0,0.0,-0.20799999999999996,0.20799999999999996,0.4159999999999999,0,2,-0.20799999999999996,0.20799999999999996,0.4159999999999999,-1.0,-0.20799999999999996
0.794,0.0,1.0,0.0,-0.20599999999999993,0.20599999999999993,0.41199999999999987,1,3,-0.20599999999999993,0.20599999999999996,0.4119999999999999,-1.0,-0.20599999999999996
