ky,band_index,energy,edge_weight
-3.141592653589793,387,1.4286603752911553,0.1053043562861724
-3.141592653589793,388,1.457276220048545,0.10512380310453998
-3.141592653589793,389,1.4572762200485452,0.10512380310453973
-3.141592653589793,390,1.4867221830570445,0.10364749823322855
-3.141592653589793,391,1.4867221830570445,0.10364749823322905
-3.141592653589793,392,1.5168663953118768,0.10109920531902862
-3.141592653589793,393,1.5168663953118768,0.10109920531902958
-3.141592653589793,394,1.5475846752670794,0.0977135000689291
-3.141592653589793,395,1.5475846752670794,0.09771350006893091
-3.141592653589793,396,1.578760366198654,0.09372747662969053
-3.141592653589793,397,1.5787603661986547,0.09372747662969064
-3.141592653589793,398,1.6102840517636996,0.08937418895679711
-3.141592653589793,399,1.6102840517637,0.08937418895679813
-3.141592653589793,400,1.6420531957111073,0.08487725665263249
-3.141592653589793,401,1.6420531957111075,0.08487725665263202
-3.141592653589793,402,1.6739717402551562,0.08044621805858401
-3.141592653589793,403,1.6739717402551564,0.08044621805858429
-3.141592653589793,404,1.7059496881540612,0.07627236656230411
-3.141592653589793,405,1.7059496881540617,0.07627236656230363
-3.141592653589793,406,1.7379026860204712,0.072524940262814
-3.141592653589793,407,1.7379026860204716,0.07252494026281345
-3.141592653589793,408,1.7697516206207828,0.06934764232653516
-3.141592653589793,409,1.769751620620783,0.06934764232653459
-3.141592653589793,410,1.8014222356121936,0.06685554776440497
-3.141592653589793,411,1.8014222356121938,0.0668555477644053
-3.141592653589793,412,1.8328447730311153,0.06513250337239967
-3.141592653589793,413,1.8328447730311155,0.06513250337239984
-3.141592653589793,414,1.8639536416217208,0.06422915408945769
-3.141592653589793,415,1.863953641621721,0.06422915408945878
-3.141592653589793,416,1.894687112557457,0.06416173447954014
-3.141592653589793,417,1.8946871125574578,0.06416173447954066
-3.141592653589793,418,1.9249870420827488,0.06491175199963964
-3.141592653589793,419,1.9249870420827493,0.06491175199963936
-3.141592653589793,420,1.954798619947296,0.06642666267607919
-3.141592653589793,421,1.9547986199472964,0.06642666267608055
-3.141592653589793,422,1.9840701421151816,0.06862160316462562
-3.141592653589793,423,1.9840701421151816,0.06862160316462435
-3.141592653589793,424,2.0127528060259716,0.0713821991752521
-3.141592653589793,425,2.0127528060259725,0.07138219917525132
-3.141592653589793,426,2.040800526606807,0.07456842202416467
-3.141592653589793,427,2.040800526606807,0.07456842202416494
-3.141592653589793,428,2.068169771240857,0.07801941560393497
-3.141592653589793,429,2.068169771240857,0.07801941560393486
-3.141592653589793,430,2.094819411958139,0.08155916812007674
-3.141592653589793,431,2.094819411958139,0.08155916812007655
-3.141592653589793,432,2.1207105932083294,0.08500285907490357
-3.141592653589793,433,2.12071059320833,0.08500285907490483
-3.141592653589793,434,2.1458066136869705,0.08816367444149106
-3.141592653589793,435,2.145806613686971,0.08816367444149023
-3.141592653589793,436,2.170072820806326,0.09085985366539596
-3.141592653589793,437,2.1700728208063262,0.09085985366539545
-3.141592653589793,438,2.193476516523295,0.09292171255673158
-3.141592653589793,439,2.193476516523295,0.09292171255673298
-3.141592653589793,440,2.2159868733549932,0.09419837733568077
-3.141592653589793,441,2.215986873354994,0.09419837733568227
-3.141592653589793,442,2.2375748595251106,0.09456396763018837
-3.141592653589793,443,2.2375748595251106,0.0945639676301871
-3.141592653589793,444,2.258213172289506,0.09392298015263709
-3.141592653589793,445,2.258213172289506,0.09392298015263845
-3.141592653589793,446,2.277876178586992,0.09221464965876675
-3.141592653589793,447,2.2778761785869923,0.09221464965876705
-3.141592653589793,448,2.296539862250672,0.08941609869253889
-3.141592653589793,449,2.2965398622506723,0.08941609869253848
-3.141592653589793,450,2.3141817770966995,0.085544131180051
-3.141592653589793,451,2.3141817770967004,0.08554413118005313
-3.141592653589793,452,2.330781005281355,0.08065557540569951
-3.141592653589793,453,2.3307810052813553,0.08065557540569872
-3.141592653589793,454,2.3463181203842502,0.07484613722788462
-3.141592653589793,455,2.3463181203842502,0.07484613722788488
-3.141592653589793,456,2.3607751547360025,0.06824778228991504
-3.141592653589793,457,2.3607751547360034,0.06824778228991601
-3.141592653589793,458,2.3741355705632827,0.061024724049037776
-3.141592653589793,459,2.3741355705632827,0.06102472404903779
-3.141592653589793,460,2.3863842345734403,0.053368150252976546
-3.141592653589793,461,2.3863842345734403,0.053368150252975644
-3.141592653589793,462,2.3975073956454556,0.045489871688034075
-3.141592653589793,463,2.3975073956454565,0.045489871688035685
-3.141592653589793,464,2.407492665334251,0.03761512143380008
-3.141592653589793,465,2.407492665334251,0.037615121433802384
-3.141592653589793,466,2.416329000931992,0.029974768586151217
-3.141592653589793,467,2.416329000931992,0.029974768586152174
-3.141592653589793,468,2.42400669086333,0.02279723590505294
