kx,band_index,energy,edge_weight
-3.141592653589793,433,2.8695965620858157,0.08415250724438436
-3.141592653589793,434,2.8721323160655823,0.08853871386043466
-3.141592653589793,435,2.8721323160655836,0.08853871386043463
-3.141592653589793,436,2.874616146352028,0.09267444952361649
-3.141592653589793,437,2.8746161463520283,0.09267444952363073
-3.141592653589793,438,2.8770414108844995,0.0963071791837733
-3.141592653589793,439,2.8770414108845,0.09630717918380781
-3.141592653589793,440,2.879401620890096,0.09919934112509537
-3.141592653589793,441,2.8794016208900963,0.09919934112511343
-3.141592653589793,442,2.8816904587221086,0.10113912013091486
-3.141592653589793,443,2.8816904587221095,0.10113912013092881
-3.141592653589793,444,2.883901795226326,0.1019501638722353
-3.141592653589793,445,2.8839017952263264,0.10195016387225703
-3.141592653589793,446,2.8860297065831917,0.101499835471586
-3.141592653589793,447,2.8860297065831917,0.10149983547159036
-3.141592653589793,448,2.8880684905761984,0.09970565752084687
-3.141592653589793,449,2.8880684905761984,0.09970565752085714
-3.141592653589793,450,2.890012682239403,0.09653967888270523
-3.141592653589793,451,2.8900126822394037,0.09653967888271875
-3.141592653589793,452,2.8918570688396152,0.09203058218597737
-3.141592653589793,453,2.8918570688396152,0.09203058218595506
-3.141592653589793,454,2.8935967041514847,0.08626344345246112
-3.141592653589793,455,2.8935967041514856,0.08626344345245852
-3.141592653589793,456,2.8952269219865516,0.07937715194017454
-3.141592653589793,457,2.8952269219865516,0.07937715194014616
-3.141592653589793,458,2.8967433489400385,0.07155959413682758
-3.141592653589793,459,2.896743348940039,0.07155959413681046
-3.141592653589793,460,2.8981419163220465,0.06304079703909696
-3.141592653589793,461,2.898141916322047,0.06304079703911845
-3.141592653589793,462,2.8994188712425326,0.05408430876511648
-3.141592653589793,463,2.899418871242533,0.05408430876513634
-3.141592653589793,464,2.900570786822266,0.044977165890001225
-3.141592653589793,465,2.9005707868222665,0.044977165889988804
-3.141592653589793,466,2.9015945715046128,0.03601885386331132
-3.141592653589793,467,2.9015945715046136,0.03601885386331964
-3.141592653589793,468,2.9024874774457077,0.027509707245120866
-3.141592653589793,469,2.9024874774457086,0.027509707245110242
-3.141592653589793,470,2.903247107963122,0.019739218736758123
-3.141592653589793,471,2.9032471079631224,0.019739218736759708
-3.141592653589793,472,2.9038714240257057,0.012974729263473463
-3.141592653589793,473,2.903871424025706,0.012974729263474205
