mode_index,energy,abs_energy
643,0.8622739188349603,0.8622739188349603
644,0.8672367986578929,0.8672367986578929
645,0.867236798657893,0.867236798657893
646,0.8678704039120354,0.8678704039120354
647,0.8678704039120358,0.8678704039120358
648,0.867870403912036,0.867870403912036
649,0.8678704039120362,0.8678704039120362
650,0.8683213013155775,0.8683213013155775
651,0.8683213013155775,0.8683213013155775
652,0.8683213013155782,0.8683213013155782
653,0.8683213013155788,0.8683213013155788
654,0.8698073674497424,0.8698073674497424
655,0.8698073674497426,0.8698073674497426
656,0.8698073674497431,0.8698073674497431
657,0.8698073674497436,0.8698073674497436
658,0.8731349878812753,0.8731349878812753
659,0.8731349878812756,0.8731349878812756
660,0.873134987881276,0.873134987881276
661,0.8731349878812764,0.8731349878812764
662,0.8779351005129875,0.8779351005129875
663,0.8779351005129876,0.8779351005129876
664,0.8779351005129876,0.8779351005129876
665,0.8779351005129877,0.8779351005129877
666,0.8790204704098864,0.8790204704098864
667,0.8790204704098865,0.8790204704098865
668,0.8790204704098865,0.8790204704098865
669,0.8790204704098868,0.8790204704098868
670,0.8795569888023939,0.8795569888023939
671,0.8795569888023943,0.8795569888023943
672,0.8795569888023945,0.8795569888023945
